timestamp, available_bikes
1396310460,11.000000
1396310520,11.000000
1396310580,11.000000
1396310640,10.000000
1396310700,10.000000
1396310760,10.000000
1396310820,10.000000
1396310880,11.000000
1396310940,11.000000
1396311000,11.000000
1396311060,11.000000
1396311120,11.000000
1396311180,11.000000
1396311240,11.000000
1396311300,11.000000
1396311360,11.000000
1396311420,11.000000
1396311480,11.000000
1396311540,11.000000
1396311600,None
1396311660,11.000000
1396311720,9.000000
1396311780,9.000000
1396311840,8.000000
1396311900,8.000000
1396311960,8.000000
1396312020,8.000000
1396312080,8.000000
1396312140,8.000000
1396312200,8.000000
1396312260,8.000000
1396312320,8.000000
1396312380,8.000000
1396312440,8.000000
1396312500,None
1396312560,8.000000
1396312620,8.000000
1396312680,8.000000
1396312740,8.000000
1396312800,7.000000
1396312860,7.000000
1396312920,7.000000
1396312980,7.000000
1396313040,7.000000
1396313100,7.000000
1396313160,7.000000
1396313220,7.000000
1396313280,7.000000
1396313340,7.000000
1396313400,7.000000
1396313460,7.000000
1396313520,None
1396313580,7.000000
1396313640,None
1396313700,7.000000
1396313760,7.000000
1396313820,None
1396313880,None
1396313940,None
1396314000,None
1396314060,7.000000
1396314120,7.000000
1396314180,None
1396314240,None
1396314300,7.000000
1396314360,None
1396314420,None
1396314480,7.000000
1396314540,None
1396314600,None
1396314660,None
1396314720,7.000000
1396314780,7.000000
1396314840,7.000000
1396314900,7.000000
1396314960,7.000000
1396315020,7.000000
1396315080,7.000000
1396315140,7.000000
1396315200,7.000000
1396315260,6.000000
1396315320,6.000000
1396315380,6.000000
1396315440,6.000000
1396315500,6.000000
1396315560,6.000000
1396315620,6.000000
1396315680,6.000000
1396315740,None
1396315800,6.000000
1396315860,6.000000
1396315920,5.000000
1396315980,5.000000
1396316040,5.000000
1396316100,5.000000
1396316160,5.000000
1396316220,5.000000
1396316280,5.000000
1396316340,5.000000
1396316400,5.000000
1396316460,5.000000
1396316520,None
1396316580,5.000000
1396316640,5.000000
1396316700,5.000000
1396316760,5.000000
1396316820,5.000000
1396316880,5.000000
1396316940,5.000000
1396317000,5.000000
1396317060,5.000000
1396317120,5.000000
1396317180,5.000000
1396317240,5.000000
1396317300,5.000000
1396317360,5.000000
1396317420,5.000000
1396317480,5.000000
1396317540,5.000000
1396317600,5.000000
1396317660,5.000000
1396317720,5.000000
1396317780,5.000000
1396317840,None
1396317900,5.000000
1396317960,5.000000
1396318020,5.000000
1396318080,5.000000
1396318140,5.000000
1396318200,5.000000
1396318260,5.000000
1396318320,5.000000
1396318380,5.000000
1396318440,5.000000
1396318500,5.000000
1396318560,5.000000
1396318620,5.000000
1396318680,5.000000
1396318740,5.000000
1396318800,5.000000
1396318860,5.000000
1396318920,5.000000
1396318980,5.000000
1396319040,5.000000
1396319100,5.000000
1396319160,5.000000
1396319220,5.000000
1396319280,5.000000
1396319340,5.000000
1396319400,5.000000
1396319460,5.000000
1396319520,5.000000
1396319580,5.000000
1396319640,5.000000
1396319700,5.000000
1396319760,5.000000
1396319820,5.000000
1396319880,5.000000
1396319940,5.000000
1396320000,5.000000
1396320060,5.000000
1396320120,5.000000
1396320180,5.000000
1396320240,5.000000
1396320300,5.000000
1396320360,5.000000
1396320420,5.000000
1396320480,5.000000
1396320540,5.000000
1396320600,4.000000
1396320660,4.000000
1396320720,4.000000
1396320780,4.000000
1396320840,4.000000
1396320900,None
1396320960,4.000000
1396321020,4.000000
1396321080,4.000000
1396321140,4.000000
1396321200,4.000000
1396321260,4.000000
1396321320,4.000000
1396321380,4.000000
1396321440,4.000000
1396321500,4.000000
1396321560,4.000000
1396321620,4.000000
1396321680,4.000000
1396321740,4.000000
1396321800,5.000000
1396321860,5.000000
1396321920,5.000000
1396321980,5.000000
1396322040,5.000000
1396322100,5.000000
1396322160,5.000000
1396322220,5.000000
1396322280,5.000000
1396322340,5.000000
1396322400,5.000000
1396322460,None
1396322520,None
1396322580,5.000000
1396322640,5.000000
1396322700,5.000000
1396322760,6.000000
1396322820,6.000000
1396322880,None
1396322940,6.000000
1396323000,6.000000
1396323060,6.000000
1396323120,6.000000
1396323180,6.000000
1396323240,6.000000
1396323300,None
1396323360,6.000000
1396323420,6.000000
1396323480,6.000000
1396323540,6.000000
1396323600,6.000000
1396323660,6.000000
1396323720,6.000000
1396323780,6.000000
1396323840,6.000000
1396323900,6.000000
1396323960,5.000000
1396324020,5.000000
1396324080,5.000000
1396324140,5.000000
1396324200,5.000000
1396324260,None
1396324320,5.000000
1396324380,5.000000
1396324440,5.000000
1396324500,5.000000
1396324560,5.000000
1396324620,5.000000
1396324680,5.000000
1396324740,5.000000
1396324800,6.000000
1396324860,6.000000
1396324920,6.000000
1396324980,6.000000
1396325040,6.000000
1396325100,6.000000
1396325160,6.000000
1396325220,6.000000
1396325280,6.000000
1396325340,6.000000
1396325400,6.000000
1396325460,6.000000
1396325520,6.000000
1396325580,6.000000
1396325640,6.000000
1396325700,6.000000
1396325760,6.000000
1396325820,6.000000
1396325880,6.000000
1396325940,6.000000
1396326000,6.000000
1396326060,6.000000
1396326120,6.000000
1396326180,6.000000
1396326240,6.000000
1396326300,6.000000
1396326360,6.000000
1396326420,6.000000
1396326480,6.000000
1396326540,6.000000
1396326600,6.000000
1396326660,6.000000
1396326720,6.000000
1396326780,6.000000
1396326840,6.000000
1396326900,6.000000
1396326960,6.000000
1396327020,6.000000
1396327080,6.000000
1396327140,6.000000
1396327200,6.000000
1396327260,6.000000
1396327320,6.000000
1396327380,6.000000
1396327440,6.000000
1396327500,6.000000
1396327560,6.000000
1396327620,6.000000
1396327680,6.000000
1396327740,6.000000
1396327800,6.000000
1396327860,6.000000
1396327920,6.000000
1396327980,6.000000
1396328040,6.000000
1396328100,6.000000
1396328160,6.000000
1396328220,6.000000
1396328280,6.000000
1396328340,None
1396328400,6.000000
1396328460,6.000000
1396328520,6.000000
1396328580,6.000000
1396328640,6.000000
1396328700,6.000000
1396328760,None
1396328820,6.000000
1396328880,6.000000
1396328940,6.000000
1396329000,6.000000
1396329060,6.000000
1396329120,6.000000
1396329180,None
1396329240,6.000000
1396329300,6.000000
1396329360,6.000000
1396329420,6.000000
1396329480,6.000000
1396329540,6.000000
1396329600,6.000000
1396329660,6.000000
1396329720,6.000000
1396329780,None
1396329840,6.000000
1396329900,6.000000
1396329960,6.000000
1396330020,6.000000
1396330080,6.000000
1396330140,6.000000
1396330200,6.000000
1396330260,6.000000
1396330320,6.000000
1396330380,6.000000
1396330440,6.000000
1396330500,6.000000
1396330560,6.000000
1396330620,6.000000
1396330680,6.000000
1396330740,6.000000
1396330800,6.000000
1396330860,6.000000
1396330920,6.000000
1396330980,6.000000
1396331040,6.000000
1396331100,6.000000
1396331160,6.000000
1396331220,6.000000
1396331280,6.000000
1396331340,6.000000
1396331400,6.000000
1396331460,6.000000
1396331520,6.000000
1396331580,6.000000
1396331640,6.000000
1396331700,6.000000
1396331760,6.000000
1396331820,6.000000
1396331880,6.000000
1396331940,6.000000
1396332000,6.000000
1396332060,6.000000
1396332120,6.000000
1396332180,6.000000
1396332240,6.000000
1396332300,6.000000
1396332360,6.000000
1396332420,6.000000
1396332480,6.000000
1396332540,None
1396332600,6.000000
1396332660,None
1396332720,6.000000
1396332780,6.000000
1396332840,6.000000
1396332900,None
1396332960,6.000000
1396333020,6.000000
1396333080,6.000000
1396333140,6.000000
1396333200,6.000000
1396333260,6.000000
1396333320,None
1396333380,6.000000
1396333440,6.000000
1396333500,None
1396333560,6.000000
1396333620,6.000000
1396333680,None
1396333740,6.000000
1396333800,6.000000
1396333860,6.000000
1396333920,6.000000
1396333980,6.000000
1396334040,6.000000
1396334100,6.000000
1396334160,6.000000
1396334220,6.000000
1396334280,6.000000
1396334340,6.000000
1396334400,6.000000
1396334460,6.000000
1396334520,None
1396334580,6.000000
1396334640,6.000000
1396334700,6.000000
1396334760,None
1396334820,6.000000
1396334880,6.000000
1396334940,6.000000
1396335000,6.000000
1396335060,6.000000
1396335120,6.000000
1396335180,None
1396335240,6.000000
1396335300,6.000000
1396335360,6.000000
1396335420,None
1396335480,6.000000
1396335540,6.000000
1396335600,6.000000
1396335660,6.000000
1396335720,6.000000
1396335780,6.000000
1396335840,6.000000
1396335900,6.000000
1396335960,6.000000
1396336020,6.000000
1396336080,None
1396336140,6.000000
1396336200,6.000000
1396336260,6.000000
1396336320,6.000000
1396336380,6.000000
1396336440,6.000000
1396336500,6.000000
1396336560,6.000000
1396336620,6.000000
1396336680,6.000000
1396336740,6.000000
1396336800,6.000000
1396336860,6.000000
1396336920,6.000000
1396336980,6.000000
1396337040,6.000000
1396337100,6.000000
1396337160,6.000000
1396337220,6.000000
1396337280,6.000000
1396337340,6.000000
1396337400,None
1396337460,None
1396337520,6.000000
1396337580,6.000000
1396337640,6.000000
1396337700,6.000000
1396337760,6.000000
1396337820,None
1396337880,6.000000
1396337940,6.000000
1396338000,6.000000
1396338060,6.000000
1396338120,6.000000
1396338180,6.000000
1396338240,6.000000
1396338300,6.000000
1396338360,6.000000
1396338420,6.000000
1396338480,6.000000
1396338540,6.000000
1396338600,6.000000
1396338660,6.000000
1396338720,6.000000
1396338780,6.000000
1396338840,6.000000
1396338900,6.000000
1396338960,6.000000
1396339020,None
1396339080,6.000000
1396339140,6.000000
1396339200,6.000000
1396339260,6.000000
1396339320,6.000000
1396339380,6.000000
1396339440,6.000000
1396339500,6.000000
1396339560,6.000000
1396339620,6.000000
1396339680,6.000000
1396339740,6.000000
1396339800,6.000000
1396339860,6.000000
1396339920,6.000000
1396339980,6.000000
1396340040,6.000000
1396340100,None
1396340160,6.000000
1396340220,6.000000
1396340280,6.000000
1396340340,6.000000
1396340400,6.000000
1396340460,6.000000
1396340520,None
1396340580,6.000000
1396340640,6.000000
1396340700,6.000000
1396340760,6.000000
1396340820,6.000000
1396340880,6.000000
1396340940,6.000000
1396341000,6.000000
1396341060,6.000000
1396341120,6.000000
1396341180,6.000000
1396341240,6.000000
1396341300,6.000000
1396341360,6.000000
1396341420,6.000000
1396341480,6.000000
1396341540,None
1396341600,6.000000
1396341660,6.000000
1396341720,None
1396341780,6.000000
1396341840,6.000000
1396341900,6.000000
1396341960,6.000000
1396342020,6.000000
1396342080,6.000000
1396342140,None
1396342200,6.000000
1396342260,None
1396342320,6.000000
1396342380,6.000000
1396342440,5.000000
1396342500,5.000000
1396342560,5.000000
1396342620,5.000000
1396342680,5.000000
1396342740,5.000000
1396342800,5.000000
1396342860,5.000000
1396342920,5.000000
1396342980,5.000000
1396343040,5.000000
1396343100,5.000000
1396343160,5.000000
1396343220,5.000000
1396343280,5.000000
1396343340,5.000000
1396343400,5.000000
1396343460,5.000000
1396343520,5.000000
1396343580,5.000000
1396343640,None
1396343700,5.000000
1396343760,5.000000
1396343820,5.000000
1396343880,5.000000
1396343940,5.000000
1396344000,5.000000
1396344060,5.000000
1396344120,None
1396344180,5.000000
1396344240,5.000000
1396344300,5.000000
1396344360,5.000000
1396344420,5.000000
1396344480,5.000000
1396344540,5.000000
1396344600,5.000000
1396344660,5.000000
1396344720,5.000000
1396344780,5.000000
1396344840,5.000000
1396344900,5.000000
1396344960,5.000000
1396345020,5.000000
1396345080,5.000000
1396345140,None
