timestamp, available_bikes
1396310460,25.000000
1396310520,25.000000
1396310580,25.000000
1396310640,24.000000
1396310700,25.000000
1396310760,25.000000
1396310820,24.000000
1396310880,23.000000
1396310940,23.000000
1396311000,24.000000
1396311060,24.000000
1396311120,24.000000
1396311180,24.000000
1396311240,24.000000
1396311300,24.000000
1396311360,24.000000
1396311420,24.000000
1396311480,24.000000
1396311540,22.000000
1396311600,None
1396311660,22.000000
1396311720,22.000000
1396311780,22.000000
1396311840,23.000000
1396311900,23.000000
1396311960,23.000000
1396312020,23.000000
1396312080,23.000000
1396312140,23.000000
1396312200,23.000000
1396312260,23.000000
1396312320,24.000000
1396312380,24.000000
1396312440,23.000000
1396312500,None
1396312560,23.000000
1396312620,23.000000
1396312680,24.000000
1396312740,24.000000
1396312800,24.000000
1396312860,24.000000
1396312920,24.000000
1396312980,22.000000
1396313040,21.000000
1396313100,21.000000
1396313160,21.000000
1396313220,21.000000
1396313280,21.000000
1396313340,21.000000
1396313400,21.000000
1396313460,21.000000
1396313520,None
1396313580,22.000000
1396313640,None
1396313700,22.000000
1396313760,22.000000
1396313820,None
1396313880,None
1396313940,None
1396314000,None
1396314060,22.000000
1396314120,22.000000
1396314180,None
1396314240,None
1396314300,22.000000
1396314360,None
1396314420,None
1396314480,22.000000
1396314540,None
1396314600,None
1396314660,None
1396314720,23.000000
1396314780,23.000000
1396314840,23.000000
1396314900,23.000000
1396314960,24.000000
1396315020,24.000000
1396315080,24.000000
1396315140,21.000000
1396315200,21.000000
1396315260,21.000000
1396315320,22.000000
1396315380,22.000000
1396315440,22.000000
1396315500,22.000000
1396315560,23.000000
1396315620,23.000000
1396315680,23.000000
1396315740,None
1396315800,23.000000
1396315860,23.000000
1396315920,23.000000
1396315980,23.000000
1396316040,23.000000
1396316100,24.000000
1396316160,24.000000
1396316220,24.000000
1396316280,24.000000
1396316340,24.000000
1396316400,24.000000
1396316460,27.000000
1396316520,None
1396316580,27.000000
1396316640,26.000000
1396316700,26.000000
1396316760,26.000000
1396316820,26.000000
1396316880,25.000000
1396316940,25.000000
1396317000,25.000000
1396317060,25.000000
1396317120,25.000000
1396317180,25.000000
1396317240,25.000000
1396317300,25.000000
1396317360,25.000000
1396317420,25.000000
1396317480,25.000000
1396317540,25.000000
1396317600,26.000000
1396317660,26.000000
1396317720,26.000000
1396317780,26.000000
1396317840,None
1396317900,26.000000
1396317960,26.000000
1396318020,26.000000
1396318080,26.000000
1396318140,26.000000
1396318200,26.000000
1396318260,26.000000
1396318320,25.000000
1396318380,24.000000
1396318440,24.000000
1396318500,24.000000
1396318560,24.000000
1396318620,24.000000
1396318680,24.000000
1396318740,24.000000
1396318800,24.000000
1396318860,24.000000
1396318920,24.000000
1396318980,24.000000
1396319040,23.000000
1396319100,23.000000
1396319160,24.000000
1396319220,24.000000
1396319280,24.000000
1396319340,25.000000
1396319400,25.000000
1396319460,25.000000
1396319520,25.000000
1396319580,25.000000
1396319640,26.000000
1396319700,26.000000
1396319760,25.000000
1396319820,26.000000
1396319880,26.000000
1396319940,27.000000
1396320000,27.000000
1396320060,27.000000
1396320120,27.000000
1396320180,27.000000
1396320240,27.000000
1396320300,27.000000
1396320360,27.000000
1396320420,27.000000
1396320480,27.000000
1396320540,26.000000
1396320600,25.000000
1396320660,25.000000
1396320720,24.000000
1396320780,25.000000
1396320840,25.000000
1396320900,None
1396320960,25.000000
1396321020,25.000000
1396321080,25.000000
1396321140,25.000000
1396321200,25.000000
1396321260,25.000000
1396321320,25.000000
1396321380,25.000000
1396321440,26.000000
1396321500,25.000000
1396321560,25.000000
1396321620,25.000000
1396321680,25.000000
1396321740,25.000000
1396321800,25.000000
1396321860,25.000000
1396321920,25.000000
1396321980,25.000000
1396322040,24.000000
1396322100,24.000000
1396322160,24.000000
1396322220,24.000000
1396322280,25.000000
1396322340,25.000000
1396322400,25.000000
1396322460,None
1396322520,None
1396322580,25.000000
1396322640,25.000000
1396322700,25.000000
1396322760,25.000000
1396322820,24.000000
1396322880,None
1396322940,24.000000
1396323000,24.000000
1396323060,24.000000
1396323120,24.000000
1396323180,23.000000
1396323240,23.000000
1396323300,None
1396323360,23.000000
1396323420,23.000000
1396323480,23.000000
1396323540,22.000000
1396323600,22.000000
1396323660,22.000000
1396323720,22.000000
1396323780,22.000000
1396323840,22.000000
1396323900,22.000000
1396323960,22.000000
1396324020,22.000000
1396324080,22.000000
1396324140,22.000000
1396324200,22.000000
1396324260,None
1396324320,22.000000
1396324380,22.000000
1396324440,22.000000
1396324500,22.000000
1396324560,22.000000
1396324620,22.000000
1396324680,22.000000
1396324740,22.000000
1396324800,22.000000
1396324860,22.000000
1396324920,22.000000
