timestamp, available_bikes
1396310460,37.000000
1396310520,37.000000
1396310580,35.000000
1396310640,35.000000
1396310700,35.000000
1396310760,35.000000
1396310820,36.000000
1396310880,36.000000
1396310940,36.000000
1396311000,37.000000
1396311060,37.000000
1396311120,37.000000
1396311180,37.000000
1396311240,37.000000
1396311300,37.000000
1396311360,37.000000
1396311420,37.000000
1396311480,38.000000
1396311540,39.000000
1396311600,None
1396311660,40.000000
1396311720,40.000000
1396311780,39.000000
1396311840,39.000000
1396311900,39.000000
1396311960,39.000000
1396312020,39.000000
1396312080,39.000000
1396312140,38.000000
1396312200,38.000000
1396312260,38.000000
1396312320,36.000000
1396312380,36.000000
1396312440,36.000000
1396312500,None
1396312560,36.000000
1396312620,36.000000
1396312680,37.000000
1396312740,37.000000
1396312800,37.000000
1396312860,37.000000
1396312920,37.000000
1396312980,38.000000
1396313040,38.000000
1396313100,38.000000
1396313160,38.000000
1396313220,38.000000
1396313280,38.000000
1396313340,38.000000
1396313400,39.000000
1396313460,39.000000
1396313520,None
1396313580,40.000000
1396313640,None
1396313700,40.000000
1396313760,40.000000
1396313820,None
1396313880,None
1396313940,None
1396314000,None
1396314060,40.000000
1396314120,40.000000
1396314180,None
1396314240,None
1396314300,40.000000
1396314360,None
1396314420,None
1396314480,40.000000
1396314540,None
1396314600,None
1396314660,None
1396314720,40.000000
1396314780,40.000000
1396314840,40.000000
1396314900,40.000000
1396314960,40.000000
1396315020,40.000000
1396315080,39.000000
1396315140,40.000000
1396315200,38.000000
1396315260,36.000000
1396315320,36.000000
1396315380,37.000000
1396315440,37.000000
1396315500,37.000000
1396315560,37.000000
1396315620,37.000000
1396315680,36.000000
1396315740,None
1396315800,36.000000
1396315860,36.000000
1396315920,37.000000
1396315980,38.000000
1396316040,38.000000
1396316100,38.000000
1396316160,38.000000
1396316220,38.000000
1396316280,38.000000
1396316340,38.000000
1396316400,39.000000
1396316460,39.000000
1396316520,None
1396316580,39.000000
1396316640,41.000000
1396316700,41.000000
1396316760,41.000000
1396316820,41.000000
1396316880,42.000000
1396316940,42.000000
1396317000,41.000000
1396317060,41.000000
1396317120,43.000000
1396317180,43.000000
1396317240,43.000000
1396317300,43.000000
1396317360,43.000000
1396317420,43.000000
1396317480,43.000000
1396317540,43.000000
1396317600,43.000000
1396317660,43.000000
1396317720,43.000000
1396317780,43.000000
1396317840,None
1396317900,43.000000
1396317960,43.000000
1396318020,43.000000
1396318080,43.000000
1396318140,43.000000
1396318200,43.000000
1396318260,43.000000
1396318320,43.000000
1396318380,43.000000
1396318440,43.000000
1396318500,43.000000
1396318560,43.000000
1396318620,43.000000
1396318680,43.000000
1396318740,43.000000
1396318800,43.000000
1396318860,43.000000
1396318920,43.000000
1396318980,43.000000
1396319040,43.000000
1396319100,43.000000
1396319160,43.000000
1396319220,43.000000
1396319280,42.000000
1396319340,42.000000
1396319400,42.000000
1396319460,42.000000
1396319520,42.000000
1396319580,42.000000
1396319640,43.000000
1396319700,43.000000
1396319760,43.000000
1396319820,43.000000
1396319880,43.000000
1396319940,43.000000
1396320000,43.000000
1396320060,43.000000
1396320120,43.000000
1396320180,43.000000
1396320240,43.000000
1396320300,43.000000
1396320360,43.000000
1396320420,43.000000
1396320480,43.000000
1396320540,43.000000
1396320600,43.000000
1396320660,43.000000
1396320720,43.000000
1396320780,43.000000
1396320840,43.000000
1396320900,None
1396320960,43.000000
1396321020,43.000000
1396321080,43.000000
1396321140,43.000000
1396321200,43.000000
1396321260,43.000000
1396321320,43.000000
