timestamp, available_bikes
1396310460,35.000000
1396310520,35.000000
1396310580,35.000000
1396310640,35.000000
1396310700,35.000000
1396310760,35.000000
1396310820,35.000000
1396310880,35.000000
1396310940,35.000000
1396311000,35.000000
1396311060,35.000000
1396311120,34.000000
1396311180,34.000000
1396311240,34.000000
1396311300,34.000000
1396311360,35.000000
1396311420,35.000000
1396311480,35.000000
1396311540,35.000000
1396311600,None
1396311660,35.000000
1396311720,35.000000
1396311780,35.000000
1396311840,35.000000
1396311900,33.000000
1396311960,33.000000
1396312020,33.000000
1396312080,33.000000
1396312140,33.000000
1396312200,34.000000
1396312260,34.000000
1396312320,34.000000
1396312380,34.000000
1396312440,34.000000
1396312500,None
1396312560,34.000000
1396312620,34.000000
1396312680,35.000000
1396312740,35.000000
1396312800,35.000000
1396312860,35.000000
1396312920,35.000000
1396312980,35.000000
1396313040,35.000000
1396313100,35.000000
1396313160,35.000000
1396313220,35.000000
1396313280,35.000000
1396313340,35.000000
1396313400,35.000000
1396313460,34.000000
1396313520,None
1396313580,35.000000
1396313640,None
1396313700,35.000000
1396313760,35.000000
1396313820,None
1396313880,None
1396313940,None
1396314000,None
1396314060,35.000000
1396314120,35.000000
1396314180,None
1396314240,None
1396314300,35.000000
1396314360,None
1396314420,None
1396314480,35.000000
1396314540,None
1396314600,None
1396314660,None
1396314720,35.000000
1396314780,35.000000
1396314840,34.000000
1396314900,34.000000
1396314960,34.000000
1396315020,33.000000
1396315080,32.000000
1396315140,30.000000
1396315200,30.000000
1396315260,29.000000
1396315320,29.000000
1396315380,29.000000
1396315440,29.000000
1396315500,29.000000
1396315560,29.000000
1396315620,29.000000
1396315680,29.000000
1396315740,None
1396315800,28.000000
1396315860,28.000000
1396315920,28.000000
1396315980,28.000000
1396316040,28.000000
1396316100,28.000000
1396316160,28.000000
1396316220,28.000000
1396316280,29.000000
1396316340,29.000000
1396316400,29.000000
1396316460,29.000000
1396316520,None
1396316580,29.000000
1396316640,29.000000
1396316700,29.000000
1396316760,29.000000
1396316820,29.000000
1396316880,28.000000
1396316940,29.000000
1396317000,29.000000
1396317060,29.000000
1396317120,30.000000
1396317180,30.000000
1396317240,30.000000
1396317300,30.000000
1396317360,31.000000
1396317420,31.000000
1396317480,31.000000
1396317540,31.000000
1396317600,31.000000
1396317660,32.000000
1396317720,32.000000
1396317780,32.000000
1396317840,None
1396317900,32.000000
1396317960,31.000000
1396318020,33.000000
1396318080,33.000000
1396318140,34.000000
1396318200,34.000000
1396318260,34.000000
1396318320,34.000000
1396318380,34.000000
1396318440,34.000000
1396318500,34.000000
1396318560,35.000000
1396318620,35.000000
1396318680,35.000000
1396318740,35.000000
1396318800,35.000000
1396318860,35.000000
1396318920,35.000000
1396318980,35.000000
1396319040,35.000000
1396319100,34.000000
1396319160,34.000000
1396319220,35.000000
1396319280,35.000000
1396319340,35.000000
1396319400,35.000000
1396319460,35.000000
1396319520,35.000000
1396319580,35.000000
1396319640,35.000000
1396319700,35.000000
1396319760,35.000000
1396319820,35.000000
1396319880,35.000000
1396319940,35.000000
1396320000,35.000000
1396320060,35.000000
1396320120,35.000000
1396320180,35.000000
1396320240,35.000000
1396320300,35.000000
1396320360,35.000000
1396320420,35.000000
1396320480,35.000000
1396320540,35.000000
1396320600,35.000000
1396320660,35.000000
1396320720,35.000000
1396320780,35.000000
1396320840,35.000000
1396320900,None
1396320960,35.000000
1396321020,35.000000
1396321080,35.000000
1396321140,35.000000
1396321200,35.000000
1396321260,35.000000
1396321320,35.000000
1396321380,35.000000
1396321440,35.000000
1396321500,35.000000
1396321560,34.000000
1396321620,35.000000
1396321680,35.000000
1396321740,35.000000
1396321800,35.000000
1396321860,35.000000
1396321920,35.000000
1396321980,35.000000
1396322040,35.000000
1396322100,35.000000
1396322160,35.000000
1396322220,35.000000
1396322280,34.000000
1396322340,34.000000
1396322400,34.000000
1396322460,None
1396322520,None
1396322580,35.000000
1396322640,35.000000
1396322700,35.000000
1396322760,35.000000
1396322820,35.000000
1396322880,None
1396322940,35.000000
1396323000,35.000000
1396323060,35.000000
1396323120,35.000000
1396323180,35.000000
1396323240,35.000000
1396323300,None
1396323360,35.000000
1396323420,35.000000
1396323480,35.000000
1396323540,35.000000
1396323600,35.000000
1396323660,35.000000
1396323720,35.000000
1396323780,35.000000
1396323840,35.000000
1396323900,35.000000
1396323960,35.000000
1396324020,35.000000
1396324080,35.000000
1396324140,35.000000
1396324200,35.000000
1396324260,None
1396324320,35.000000
1396324380,35.000000
1396324440,35.000000
1396324500,35.000000
1396324560,35.000000
1396324620,35.000000
1396324680,35.000000
1396324740,34.000000
1396324800,34.000000
1396324860,33.000000
1396324920,33.000000
1396324980,33.000000
1396325040,33.000000
1396325100,33.000000
1396325160,33.000000
1396325220,33.000000
1396325280,33.000000
1396325340,33.000000
1396325400,33.000000
1396325460,33.000000
1396325520,33.000000
1396325580,33.000000
1396325640,33.000000
1396325700,33.000000
1396325760,33.000000
1396325820,33.000000
1396325880,33.000000
1396325940,33.000000
1396326000,33.000000
1396326060,33.000000
1396326120,33.000000
1396326180,33.000000
1396326240,33.000000
1396326300,33.000000
1396326360,33.000000
1396326420,33.000000
1396326480,33.000000
1396326540,33.000000
1396326600,33.000000
1396326660,33.000000
1396326720,33.000000
1396326780,33.000000
1396326840,33.000000
1396326900,33.000000
1396326960,34.000000
1396327020,34.000000
1396327080,34.000000
1396327140,34.000000
1396327200,34.000000
1396327260,34.000000
1396327320,34.000000
1396327380,33.000000
1396327440,33.000000
1396327500,33.000000
1396327560,33.000000
1396327620,33.000000
1396327680,33.000000
1396327740,33.000000
1396327800,33.000000
1396327860,33.000000
1396327920,33.000000
1396327980,33.000000
1396328040,33.000000
1396328100,33.000000
1396328160,33.000000
1396328220,33.000000
1396328280,33.000000
1396328340,None
1396328400,33.000000
1396328460,32.000000
1396328520,32.000000
1396328580,32.000000
1396328640,32.000000
1396328700,32.000000
1396328760,None
1396328820,32.000000
1396328880,32.000000
1396328940,32.000000
1396329000,32.000000
1396329060,32.000000
1396329120,32.000000
1396329180,None
1396329240,32.000000
1396329300,32.000000
1396329360,32.000000
1396329420,32.000000
1396329480,32.000000
1396329540,32.000000
1396329600,32.000000
1396329660,32.000000
1396329720,32.000000
1396329780,None
1396329840,32.000000
1396329900,32.000000
1396329960,32.000000
1396330020,32.000000
1396330080,32.000000
1396330140,32.000000
1396330200,32.000000
1396330260,32.000000
1396330320,32.000000
1396330380,32.000000
1396330440,32.000000
1396330500,32.000000
1396330560,32.000000
1396330620,32.000000
1396330680,32.000000
1396330740,32.000000
1396330800,32.000000
1396330860,32.000000
1396330920,32.000000
1396330980,32.000000
1396331040,32.000000
1396331100,32.000000
1396331160,32.000000
1396331220,32.000000
1396331280,32.000000
1396331340,32.000000
1396331400,32.000000
1396331460,32.000000
1396331520,32.000000
1396331580,32.000000
1396331640,32.000000
1396331700,32.000000
1396331760,33.000000
1396331820,33.000000
1396331880,33.000000
1396331940,33.000000
1396332000,33.000000
1396332060,33.000000
1396332120,33.000000
1396332180,33.000000
1396332240,33.000000
1396332300,33.000000
1396332360,33.000000
1396332420,33.000000
1396332480,33.000000
1396332540,None
1396332600,33.000000
1396332660,None
1396332720,33.000000
1396332780,33.000000
1396332840,33.000000
1396332900,None
1396332960,33.000000
1396333020,33.000000
1396333080,33.000000
1396333140,33.000000
1396333200,33.000000
1396333260,33.000000
1396333320,None
1396333380,33.000000
1396333440,33.000000
1396333500,None
1396333560,32.000000
1396333620,32.000000
1396333680,None
1396333740,32.000000
1396333800,32.000000
1396333860,32.000000
1396333920,32.000000
1396333980,32.000000
1396334040,32.000000
1396334100,32.000000
