datetime,available_bikes
1371150360,5
1371150420,5
1371150480,5
1371150600,5
1371150660,5
1371150720,5
1371150840,5
1371150900,5
1371150960,5
1371151020,5
1371151080,5
1371151140,5
1371151260,5
1371151320,5
1371151380,5
1371151440,5
1371151560,5
1371151620,5
1371151680,5
1371151740,5
1371151800,5
1371151860,5
1371151980,5
1371152040,5
1371152100,5
1371152220,5
1371152340,5
1371152400,5
1371152460,5
1371152520,5
1371152580,5
1371152640,5
1371152700,5
1371152760,5
1371152820,5
1371152880,5
1371152940,5
1371153000,5
1371153060,5
1371153120,5
1371153180,5
1371153240,5
1371153300,5
1371153420,5
1371153540,5
1371153600,5
1371153660,5
1371153780,5
1371153840,5
1371153900,6
1371153960,6
1371154020,6
1371154080,6
1371154140,6
1371154260,6
1371154320,6
1371154380,6
1371154440,6
1371154500,6
1371154560,6
1371154680,7
1371154740,7
1371154800,7
1371154860,7
1371154980,6
1371155040,6
1371155100,6
1371155220,5
1371155280,5
1371155340,5
1371155400,5
1371155520,5
1371155580,5
1371155640,6
1371155700,6
1371155760,5
1371155820,5
1371155880,5
1371155940,5
1371156000,5
1371156060,5
1371156120,5
1371156240,5
1371156300,4
1371156360,4
1371156480,4
1371156540,4
1371156600,4
1371156660,5
1371156720,6
1371156780,6
1371156900,6
1371156960,6
1371157020,6
1371157080,6
1371157140,6
1371157260,6
1371157320,6
1371157380,6
1371157440,6
1371157500,6
1371157560,6
1371157620,6
1371157680,6
1371157740,6
1371157860,6
1371157920,6
1371157980,6
1371158040,6
1371158100,6
1371158160,7
1371158220,7
1371158340,7
1371158400,7
1371158520,7
1371158580,7
1371158640,7
1371158700,7
1371158760,7
1371158880,7
1371158940,7
1371159000,7
1371159060,7
1371159120,7
1371159180,7
1371159240,7
1371159360,7
1371159420,7
1371159480,7
1371159540,7
1371159660,7
1371159720,8
1371159780,8
1371159840,8
1371159900,8
1371159960,8
1371160020,8
1371160080,8
1371160140,8
1371160200,8
1371160320,7
1371160380,7
1371160440,7
1371160500,7
1371160560,7
1371160680,7
1371160740,7
1371160800,7
1371160920,6
1371160980,6
1371161040,6
1371161160,7
1371161280,7
1371161340,7
1371161400,6
1371161460,5
1371161580,5
1371161640,5
1371161700,5
1371161760,6
1371161820,6
1371161880,6
1371161940,6
1371162000,6
1371162120,6
1371162240,6
1371162360,7
1371162420,7
1371162480,7
1371162540,7
1371162600,7
1371162660,7
1371162720,6
1371162780,6
1371162840,6
1371162900,6
1371163020,5
1371163080,5
1371163140,5
1371163200,5
1371163320,5
1371163380,5
1371163440,5
1371163560,5
1371163680,5
1371163740,5
1371163800,5
1371163860,5
1371163980,5
1371164040,5
1371164100,6
1371164160,6
