datetime,available_bikes
1376330580,30
1376330700,30
1376330760,30
1376330820,30
1376330940,30
1376331060,30
1376331120,30
1376331180,30
1376331240,30
1376331360,30
1376331420,30
1376331480,31
1376331540,31
1376331600,31
1376331660,31
1376331780,32
1376331840,32
1376331900,31
1376331960,31
1376332020,31
1376332140,30
1376332200,30
1376332260,30
1376332320,30
1376332440,30
1376332500,30
1376332560,31
1376332620,32
1376332680,33
1376332740,33
1376332800,33
1376332980,33
1376333040,33
1376333100,33
1376333160,33
1376333280,33
1376333340,33
1376333400,33
1376333460,33
1376333580,33
1376333640,33
1376333820,33
1376333940,33
1376334000,33
1376334060,33
1376334120,33
1376334180,33
1376334240,33
1376334300,33
1376334480,33
1376334540,32
1376334660,32
1376334720,34
1376334780,34
1376334840,33
1376334960,33
1376335020,32
1376335080,32
1376335140,31
1376335200,31
1376335260,31
1376335320,30
1376335440,30
1376335500,30
1376335620,31
1376335680,31
1376335740,31
1376335800,31
1376335920,31
1376335980,31
1376336100,31
1376336160,31
1376336220,31
1376336340,31
1376336460,31
1376336520,31
1376336640,31
1376336760,31
1376336880,32
1376336940,33
1376337000,31
1376337060,31
1376337120,31
1376337180,31
1376337300,31
1376337360,31
1376337420,31
1376337540,33
1376337660,33
1376337720,33
1376337780,32
1376337840,33
1376337960,33
1376338080,32
1376338260,32
1376338380,32
1376338440,32
1376338500,31
1376338560,29
1376338620,29
1376338740,29
1376338800,29
1376338860,28
1376338980,27
1376339100,26
1376339160,27
1376339220,27
1376339280,28
1376339400,28
1376339520,28
1376339580,28
1376339640,28
1376339700,26
1376339820,26
1376339940,26
1376340060,26
1376340120,26
1376340180,26
1376340240,26
1376340300,26
1376340360,26
1376340420,26
1376340480,26
1376340540,26
1376340660,26
1376340720,27
1376340840,25
1376340960,25
1376341020,25
1376341080,25
1376341140,25
1376341200,23
1376341380,22
1376341440,22
1376341560,21
1376341620,18
1376341740,19
1376341800,18
1376341920,18
1376341980,18
1376342040,17
1376342220,17
1376342280,18
1376342340,17
1376342400,17
1376342460,17
1376342520,17
1376342640,16
1376342700,15
1376342760,14
1376342820,15
1376342880,13
1376342940,14
1376343000,14
1376343060,13
1376343180,13
1376343240,13
1376343300,13
1376343360,12
1376343420,11
1376343480,10
1376343600,10
1376343660,8
1376343780,6
1376343960,5
1376344020,5
1376344080,8
1376344140,8
1376344200,7
1376344320,7
1376344380,6
1376344500,7
1376344560,5
1376344620,5
1376344680,5
1376344740,5
1376344800,5
1376344980,5
1376345040,5
1376345160,4
1376345220,4
1376345280,4
1376345340,4
1376345460,4
1376345520,4
1376345580,4
1376345640,4
1376345700,4
1376345820,5
1376345880,4
1376345940,4
1376346000,4
1376346060,4
1376346120,4
1376346180,5
1376346300,4
1376346360,4
1376346420,4
1376346480,4
1376346540,5
1376346600,6
1376346780,6
1376346840,4
1376346960,4
1376347080,5
1376347200,4
1376347260,4
1376347320,5
1376347380,4
1376347440,4
1376347500,4
1376347620,4
1376347680,4
1376347800,4
1376347860,5
1376347920,4
1376348040,4
1376348160,4
1376348280,4
1376348340,4
1376348400,4
1376348460,4
1376348520,4
1376348580,4
1376348700,4
1376348760,4
1376348880,5
1376349000,4
1376349060,5
1376349120,4
1376349180,4
1376349300,4
1376349360,4
1376349480,4
1376349600,4
1376349660,4
1376349780,4
1376349840,5
1376349960,4
1376350020,4
1376350140,4
1376350200,4
1376350260,4
1376350320,5
1376350380,4
1376350440,4
1376350500,4
1376350560,4
1376350620,4
1376350680,4
1376350740,4
1376350860,4
1376350920,4
1376350980,4
1376351040,4
1376351100,4
1376351160,4
1376351280,5
1376351340,4
1376351460,5
1376351520,5
1376351640,5
1376351700,5
1376351760,5
1376351820,5
1376351880,4
1376351940,4
1376352060,4
1376352120,4
1376352180,4
1376352240,4
1376352300,4
1376352360,4
1376352480,4
1376352540,4
1376352660,4
1376352780,6
1376352840,4
1376352960,4
1376353020,5
1376353140,5
1376353200,4
1376353260,4
1376353320,4
1376353380,4
1376353440,4
1376353560,4
1376353620,4
1376353680,4
1376353800,4
1376353920,4
1376353980,4
1376354100,5
1376354160,4
1376354220,4
1376354280,4
1376354340,4
1376354400,4
1376354460,4
1376354520,4
1376354580,4
1376354640,4
1376354760,4
1376354820,4
1376354880,4
1376355000,4
1376355120,4
1376355180,4
1376355240,4
1376355300,4
1376355420,4
1376355480,4
1376355540,4
1376355660,4
1376355780,4
1376355900,4
1376355960,4
1376356020,4
1376356140,4
1376356200,4
1376356320,4
1376356440,4
1376356500,4
1376356560,4
1376356620,4
1376356680,4
1376356740,4
1376356800,4
1376356860,3
1376356980,3
1376357040,3
1376357100,3
1376357280,3
1376357340,3
1376357400,3
1376357580,3
1376357640,3
1376357700,3
1376357760,3
1376357820,3
1376357880,3
1376358000,3
1376358060,3
1376358180,3
1376358240,3
1376358300,3
1376358480,3
1376358540,3
1376358600,3
1376358720,3
1376358900,3
1376358960,3
1376359020,3
1376359140,3
1376359200,3
1376359260,3
1376359320,3
1376359380,3
1376359440,3
1376359560,3
1376359620,3
1376359680,3
1376359800,3
1376359860,3
1376359980,3
1376360040,3
1376360100,3
1376360220,3
1376360280,3
1376360400,3
1376360460,3
1376360580,3
1376360640,3
1376360700,3
1376360760,3
1376360880,3
1376360940,3
1376361000,3
1376361060,3
1376361180,3
1376361240,4
1376361300,4
1376361360,4
1376361480,4
1376361540,4
1376361600,4
1376361660,4
1376361720,4
1376361780,4
1376361840,4
1376361900,5
1376362020,5
1376362140,5
1376362200,5
1376362320,5
1376362380,5
1376362440,5
1376362500,5
1376362560,5
1376362620,5
1376362680,4
1376362740,4
1376362800,4
1376362920,4
1376363040,5
1376363100,5
1376363160,5
1376363280,6
1376363400,6
1376363460,6
1376363580,6
1376363700,6
1376363760,6
1376363880,6
1376364000,6
1376364060,6
1376364240,6
1376364300,6
1376364360,6
1376364420,6
1376364480,6
1376364600,6
1376364660,6
1376364780,6
1376364840,6
1376364960,6
1376365020,6
1376365080,6
1376365140,6
1376365260,6
1376365320,6
1376365380,6
1376365500,6
1376365560,6
1376365680,6
1376365740,6
1376365800,6
1376365860,5
1376365920,5
1376365980,5
1376366100,5
1376366160,6
1376366280,6
1376366340,6
1376366460,6
1376366520,6
1376366580,6
1376366640,6
1376366760,6
1376366820,6
1376366880,6
1376367000,6
1376367120,6
1376367180,6
1376367300,6
1376367360,6
1376367420,6
1376367480,6
1376367600,6
1376367660,6
1376367720,6
1376367780,6
1376367900,6
1376367960,6
1376368020,6
1376368080,8
1376368200,8
1376368260,3
1376368380,3
1376368500,3
1376368560,3
1376368680,3
1376368800,3
1376368860,3
1376368920,3
1376369040,3
1376369160,3
1376369220,3
1376369400,3
1376369460,3
1376369520,3
1376369580,3
1376369700,3
1376369820,3
1376369880,3
1376370000,3
1376370060,3
1376370120,3
1376370180,3
1376370240,3
1376370300,3
1376370420,3
1376370480,3
1376370600,3
1376370720,3
1376370780,3
1376370840,3
1376370900,2
1376371020,2
1376371140,2
1376371200,2
1376371260,2
1376371380,2
1376371440,2
1376371620,2
1376371680,2
1376371740,2
1376371800,2
1376371860,2
1376371920,2
1376372100,2
1376372160,2
1376372280,2
1376372400,2
1376372460,2
1376372520,2
1376372580,2
1376372640,2
1376372700,2
1376372760,2
1376372880,2
1376372940,2
1376373060,2
1376373120,2
1376373180,2
1376373300,2
1376373420,2
1376373480,2
1376373600,2
1376373660,2
1376373780,2
1376373840,2
1376373960,2
1376374020,2
1376374080,2
1376374200,2
1376374260,2
1376374320,2
1376374380,2
1376374500,2
1376374560,2
1376374680,2
1376374800,2
1376374860,2
1376374980,2
1376375040,2
1376375100,2
1376375160,2
1376375220,2
1376375340,1
1376375460,1
1376375580,1
1376375640,1
1376375700,1
1376375760,1
1376375820,1
1376375880,1
1376375940,1
1376376000,1
1376376060,1
1376376120,1
1376376180,1
1376376240,1
1376376300,1
1376376420,1
1376376480,1
1376376600,1
1376376660,1
1376376720,1
1376376780,1
1376376840,1
1376376960,1
1376377020,1
1376377140,1
1376377200,1
1376377260,1
1376377380,1
1376377440,1
1376377500,1
1376377560,1
1376377680,1
1376377800,1
1376377920,1
1376378040,1
1376378100,1
1376378280,1
1376378400,1
1376378520,1
1376378640,1
1376378700,1
1376378760,1
1376378880,1
1376378940,1
1376379000,1
1376379060,1
1376379120,1
