datetime,available_bikes
1376428680,16
1376428740,17
1376428800,17
1376428860,17
1376428920,17
1376428980,17
1376429040,18
1376429100,16
1376429160,16
1376429220,15
1376429280,14
1376429340,13
1376429460,13
1376429520,14
1376429640,14
1376429700,14
1376429760,12
1376429820,12
1376429940,12
1376430060,11
1376430240,11
1376430360,12
1376430420,14
1376430480,14
1376430540,14
1376430600,15
1376430720,14
1376430840,14
1376430960,14
1376431020,15
1376431080,15
1376431140,14
1376431200,15
1376431260,15
1376431320,15
1376431380,14
1376431440,13
1376431500,13
1376431620,13
1376431680,15
1376431740,16
1376431800,16
1376431920,16
1376431980,17
1376432100,17
1376432220,18
1376432280,19
1376432340,19
1376432400,19
1376432460,20
1376432580,20
1376432640,20
1376432700,21
1376432820,20
1376432880,21
1376433000,21
1376433060,21
1376433180,22
1376433300,22
1376433360,22
1376433420,23
1376433480,26
1376433600,27
1376433660,27
1376433720,28
1376433840,27
1376433900,26
1376433960,27
1376434020,27
1376434140,27
1376434260,27
1376434380,27
1376434500,27
1376434560,29
1376434620,29
1376434680,29
1376434740,32
1376434860,34
1376434980,35
1376435040,32
1376435160,33
1376435220,33
1376435280,32
1376435340,32
1376435400,32
1376435460,32
1376435580,32
1376435700,32
1376435760,32
1376435820,32
1376435940,32
1376436000,33
1376436060,33
1376436180,33
1376436240,33
1376436300,33
1376436360,32
1376436420,33
1376436480,33
1376436600,33
1376436660,33
1376436720,33
1376436780,33
1376436840,33
1376436900,32
1376436960,32
1376437080,32
1376437140,33
1376437200,32
1376437260,33
1376437380,32
1376437560,32
1376437620,32
1376437680,34
1376437800,32
1376437860,32
1376437920,32
1376438100,32
1376438160,32
1376438280,32
1376438340,32
1376438400,32
1376438520,31
1376438580,33
1376438700,33
1376438880,33
1376438940,33
1376439060,33
1376439120,32
1376439180,32
1376439300,33
1376439420,33
1376439540,33
1376439600,33
1376439720,33
1376439780,33
1376439840,33
1376439900,33
1376440020,33
1376440080,33
1376440140,33
1376440200,33
1376440320,33
1376440380,33
1376440440,33
1376440560,33
1376440620,33
1376440800,33
1376440860,32
1376440980,33
1376441100,33
1376441160,32
1376441220,32
1376441280,32
1376441340,32
1376441460,32
1376441520,32
1376441580,32
1376441640,32
1376441760,31
1376441820,31
1376441880,30
1376441940,30
1376442000,30
1376442180,32
1376442240,32
1376442360,32
1376442420,32
1376442480,32
1376442600,32
1376442660,31
1376442720,31
1376442840,32
1376442900,31
1376442960,31
1376443020,31
1376443140,31
1376443200,31
1376443260,31
1376443380,31
1376443500,31
1376443560,31
1376443620,31
1376443680,31
1376443740,31
1376443860,31
1376443920,31
1376443980,31
1376444100,31
1376444160,31
1376444280,31
1376444340,31
1376444400,31
1376444460,31
1376444520,31
1376444640,31
1376444820,31
1376444880,31
1376444940,32
1376445000,32
1376445120,32
1376445180,32
1376445300,32
1376445360,32
1376445420,32
1376445480,32
1376445540,32
1376445600,32
1376445660,32
1376445780,32
1376445840,32
1376445960,32
1376446020,32
1376446080,32
1376446140,32
1376446320,31
1376446380,31
1376446500,31
1376446560,30
1376446620,30
1376446740,30
1376446800,31
1376446860,31
1376446920,31
1376446980,31
1376447040,31
1376447160,31
1376447220,31
1376447280,31
1376447400,31
1376447460,31
1376447520,31
1376447580,31
1376447640,30
1376447700,30
1376447880,30
1376447940,30
1376448000,30
1376448060,30
1376448120,31
1376448180,31
1376448300,32
1376448360,31
1376448420,31
1376448480,31
1376448600,31
1376448660,32
1376448780,32
1376448840,32
1376448960,32
1376449080,32
1376449140,32
1376449200,32
1376449320,32
1376449380,32
1376449440,32
1376449560,32
1376449620,32
1376449740,32
1376449800,32
1376449860,32
1376449920,32
1376449980,32
1376450100,32
1376450220,32
1376450340,32
1376450400,31
1376450520,31
1376450580,32
1376450640,32
1376450760,32
1376450880,32
1376451000,32
1376451060,32
1376451180,32
1376451240,32
1376451300,32
1376451480,32
1376451600,31
1376451660,32
1376451780,32
1376451900,32
1376452020,32
1376452140,32
1376452200,32
1376452320,32
1376452380,32
1376452440,32
1376452500,32
1376452620,32
1376452680,32
1376452800,32
1376452860,32
1376452920,32
1376452980,32
1376453040,32
1376453160,32
1376453220,32
1376453280,32
1376453340,32
1376453460,32
1376453520,32
1376453580,32
1376453700,32
1376453760,32
1376453820,32
1376453880,32
1376453940,32
1376454000,32
1376454060,32
1376454120,32
1376454180,32
1376454240,31
1376454300,31
1376454360,31
1376454420,31
1376454480,31
1376454600,31
1376454720,31
1376454840,31
1376454900,31
1376454960,31
1376455020,31
1376455080,31
1376455140,31
1376455260,31
1376455320,31
1376455380,31
1376455440,31
1376455500,31
1376455620,31
1376455680,31
1376455740,32
1376455860,32
1376455920,32
1376455980,32
1376456040,32
1376456100,32
1376456220,32
1376456280,32
1376456400,32
1376456460,32
1376456520,32
1376456580,32
1376456640,32
1376456700,32
1376456760,32
1376456820,32
1376456880,32
1376456940,32
1376457060,32
1376457120,32
1376457180,32
1376457240,32
1376457360,32
1376457420,32
1376457480,32
1376457540,32
1376457600,32
1376457660,32
1376457780,31
1376457900,31
1376458020,31
1376458080,31
1376458200,31
1376458260,31
1376458320,31
1376458380,31
1376458440,31
1376458500,31
1376458560,31
1376458680,31
1376458800,31
1376458920,31
1376458980,31
1376459100,31
1376459160,31
1376459220,31
1376459340,31
1376459400,31
1376459460,31
1376459580,31
1376459700,31
1376459820,31
1376459880,31
1376459940,31
1376460000,31
1376460060,31
1376460120,31
1376460180,31
1376460240,31
1376460360,31
1376460420,31
1376460480,31
1376460540,31
1376460660,31
1376460720,31
1376460780,31
1376460840,31
1376460900,31
1376460960,31
1376461020,31
1376461140,31
1376461260,31
1376461320,31
1376461380,31
1376461500,31
1376461560,31
1376461620,31
1376461680,31
1376461740,31
1376461860,31
1376461920,31
1376461980,31
1376462160,31
1376462280,31
1376462340,31
1376462400,31
1376462460,31
1376462580,31
1376462640,31
1376462700,32
1376462820,32
1376462880,32
1376463000,32
1376463120,32
1376463180,32
1376463240,32
1376463300,32
1376463360,32
1376463420,32
1376463540,32
1376463660,32
1376463720,32
1376463840,32
1376463900,32
1376463960,32
1376464080,33
1376464140,32
1376464260,32
1376464320,32
1376464380,32
1376464440,32
1376464500,32
1376464560,32
1376464680,32
1376464740,32
1376464860,32
1376464920,32
1376465040,32
1376465100,32
1376465220,32
1376465340,32
1376465400,32
1376465460,32
1376465520,32
1376465580,32
1376465640,32
1376465760,32
1376465880,32
1376465940,32
1376466000,32
1376466060,32
1376466180,32
1376466240,32
1376466360,32
1376466420,32
1376466480,32
1376466540,32
1376466660,32
1376466720,32
1376466780,32
1376466900,32
1376467020,32
1376467080,32
1376467200,32
1376467260,32
1376467320,32
1376467380,32
1376467500,31
1376467560,31
1376467620,31
1376467680,31
1376467740,31
1376467800,31
1376467860,31
1376467980,31
1376468100,31
1376468220,31
1376468340,31
1376468460,31
1376468580,31
1376468640,31
1376468700,31
1376468760,31
1376468820,31
1376468940,31
1376469000,31
1376469060,31
1376469120,31
1376469240,31
1376469360,31
1376469420,31
1376469480,31
1376469540,31
1376469660,31
1376469720,31
1376469840,31
1376469900,31
1376470020,31
1376470140,31
1376470260,31
1376470320,31
1376470380,31
1376470440,31
1376470500,31
1376470620,31
1376470740,31
1376470800,31
1376470860,31
1376470920,31
1376470980,31
1376471040,31
1376471100,31
1376471160,31
1376471220,31
1376471280,31
1376471340,31
1376471400,31
1376471460,31
1376471520,31
1376471640,31
1376471760,31
1376471820,31
1376471880,31
1376471940,31
1376472000,31
1376472360,31
1376472420,31
1376472540,31
1376472600,31
1376472720,31
1376472840,31
1376472900,31
1376472960,31
1376473020,31
1376473080,31
1376473140,31
1376473200,31
1376473320,31
1376473380,31
1376473500,31
1376473560,31
1376473620,30
1376473680,30
1376473800,30
1376473860,30
1376473920,30
1376474040,30
1376474100,30
1376474220,30
1376474280,30
1376474340,30
1376474400,30
1376474460,30
1376474520,30
1376474640,30
1376474700,30
1376474760,30
1376474820,30
1376474940,30
1376475060,30
1376475120,30
1376475180,30
1376475300,30
1376475360,30
1376475480,30
1376475540,30
1376475660,30
1376475720,31
1376475840,31
